geo,indicator,date,month,value,unit,sub_indicator_short
ES,UN_Tourism_inbound_expenditure_12_2025,2020,,18380.4147013811,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
ES,UN_Tourism_inbound_expenditure_12_2025,2021,,34176.1559870135,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
ES,UN_Tourism_inbound_expenditure_12_2025,2022,,72083.3294863503,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
ES,UN_Tourism_inbound_expenditure_12_2025,2023,,92144.2801105462,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
ES,UN_Tourism_inbound_expenditure_12_2025,2024,,106656.535197297,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
FR,UN_Tourism_inbound_expenditure_12_2025,2016,,63557.0,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
FR,UN_Tourism_inbound_expenditure_12_2025,2017,,67717.0,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
FR,UN_Tourism_inbound_expenditure_12_2025,2018,,72518.0,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
FR,UN_Tourism_inbound_expenditure_12_2025,2019,,70786.0,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
FR,UN_Tourism_inbound_expenditure_12_2025,2020,,35826.3235656593,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
FR,UN_Tourism_inbound_expenditure_12_2025,2021,,44430.2698336295,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
FR,UN_Tourism_inbound_expenditure_12_2025,2022,,66781.1814155116,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
FR,UN_Tourism_inbound_expenditure_12_2025,2023,,80268.9592165082,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
FR,UN_Tourism_inbound_expenditure_12_2025,2024,,85939.6111204944,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
IT,UN_Tourism_inbound_expenditure_12_2025,2016,,42423.0,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
IT,UN_Tourism_inbound_expenditure_12_2025,2017,,46719.0,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
IT,UN_Tourism_inbound_expenditure_12_2025,2018,,51602.0,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
IT,UN_Tourism_inbound_expenditure_12_2025,2019,,51910.0,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
IT,UN_Tourism_inbound_expenditure_12_2025,2020,,20316.7578071358,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
IT,UN_Tourism_inbound_expenditure_12_2025,2021,,25354.9279185429,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
IT,UN_Tourism_inbound_expenditure_12_2025,2022,,47100.4319500271,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
IT,UN_Tourism_inbound_expenditure_12_2025,2023,,57919.6252057293,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
IT,UN_Tourism_inbound_expenditure_12_2025,2024,,61433.937023306,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
PT,UN_Tourism_inbound_expenditure_12_2025,2016,,17347.0,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
PT,UN_Tourism_inbound_expenditure_12_2025,2017,,21586.0,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
PT,UN_Tourism_inbound_expenditure_12_2025,2018,,24365.0,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
PT,UN_Tourism_inbound_expenditure_12_2025,2019,,24592.0,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
PT,UN_Tourism_inbound_expenditure_12_2025,2020,,10589.2484576249,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
PT,UN_Tourism_inbound_expenditure_12_2025,2021,,13904.1494561328,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
PT,UN_Tourism_inbound_expenditure_12_2025,2022,,26391.124973052,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
PT,UN_Tourism_inbound_expenditure_12_2025,2023,,32981.5880359064,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
PT,UN_Tourism_inbound_expenditure_12_2025,2024,,35357.2384201307,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
CA,UN_Tourism_inbound_expenditure_12_2025,2020,,13899.963252617,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
CA,UN_Tourism_inbound_expenditure_12_2025,2021,,15360.7697581997,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
CA,UN_Tourism_inbound_expenditure_12_2025,2022,,31816.9121593968,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
CA,UN_Tourism_inbound_expenditure_12_2025,2023,,45409.9218533883,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
CA,UN_Tourism_inbound_expenditure_12_2025,2024,,49886.0324452887,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
SZ,UN_Tourism_inbound_expenditure_12_2025,2016,,13.2,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
SZ,UN_Tourism_inbound_expenditure_12_2025,2017,,13.2,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
SZ,UN_Tourism_inbound_expenditure_12_2025,2018,,16.4,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
SZ,UN_Tourism_inbound_expenditure_12_2025,2019,,14.3,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
SZ,UN_Tourism_inbound_expenditure_12_2025,2020,,7.04344049804999,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
SZ,UN_Tourism_inbound_expenditure_12_2025,2021,,7.77891337369999,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
SZ,UN_Tourism_inbound_expenditure_12_2025,2022,,12.2320369122372,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
SZ,UN_Tourism_inbound_expenditure_12_2025,2023,,22.6134434387548,million_US_dollars,inbound - expenditure - balance of payments - total - visitors
ES,UN_Tourism_accommodation_hotels_12_2025,2016,,3.32,overnights,
ES,UN_Tourism_accommodation_hotels_12_2025,2017,,3.28,overnights,
ES,UN_Tourism_accommodation_hotels_12_2025,2018,,3.23,overnights,
ES,UN_Tourism_accommodation_hotels_12_2025,2019,,3.15,overnights,
ES,UN_Tourism_accommodation_hotels_12_2025,2020,,2.66625227673538,overnights,
ES,UN_Tourism_accommodation_hotels_12_2025,2021,,2.84577761675779,overnights,
ES,UN_Tourism_accommodation_hotels_12_2025,2022,,3.11392663439669,overnights,
ES,UN_Tourism_accommodation_hotels_12_2025,2023,,3.24824041907784,overnights,
ES,UN_Tourism_accommodation_hotels_12_2025,2024,,3.27010231370084,overnights,
IT,UN_Tourism_accommodation_hotels_12_2025,2016,,2.97,overnights,
IT,UN_Tourism_accommodation_hotels_12_2025,2017,,2.93,overnights,
IT,UN_Tourism_accommodation_hotels_12_2025,2018,,2.89,overnights,
IT,UN_Tourism_accommodation_hotels_12_2025,2019,,2.87,overnights,
IT,UN_Tourism_accommodation_hotels_12_2025,2020,,3.45228609609603,overnights,
IT,UN_Tourism_accommodation_hotels_12_2025,2021,,3.35264008707713,overnights,
IT,UN_Tourism_accommodation_hotels_12_2025,2022,,3.20647164739067,overnights,
IT,UN_Tourism_accommodation_hotels_12_2025,2023,,3.09966237435253,overnights,
IT,UN_Tourism_accommodation_hotels_12_2025,2024,,3.10310213990152,overnights,
PT,UN_Tourism_accommodation_hotels_12_2025,2016,,2.86,overnights,
PT,UN_Tourism_accommodation_hotels_12_2025,2017,,3.2,overnights,
PT,UN_Tourism_accommodation_hotels_12_2025,2018,,3.27,overnights,
PT,UN_Tourism_accommodation_hotels_12_2025,2019,,2.99,overnights,
PT,UN_Tourism_accommodation_hotels_12_2025,2020,,2.52582669563119,overnights,
PT,UN_Tourism_accommodation_hotels_12_2025,2021,,2.64241946778711,overnights,
PT,UN_Tourism_accommodation_hotels_12_2025,2022,,2.70046235138705,overnights,
PT,UN_Tourism_accommodation_hotels_12_2025,2023,,2.6385049987207,overnights,
PT,UN_Tourism_accommodation_hotels_12_2025,2024,,2.60242279683295,overnights,
CA,UN_Tourism_accommodation_hotels_12_2025,2023,,2.16295899222728,overnights,
CA,UN_Tourism_accommodation_hotels_12_2025,2024,,2.11612934692484,overnights,
SZ,UN_Tourism_accommodation_hotels_12_2025,2016,,0.94,overnights,
SZ,UN_Tourism_accommodation_hotels_12_2025,2017,,1.07,overnights,
SZ,UN_Tourism_accommodation_hotels_12_2025,2018,,0.96,overnights,
SZ,UN_Tourism_accommodation_hotels_12_2025,2019,,1.09,overnights,
SZ,UN_Tourism_accommodation_hotels_12_2025,2020,,1.37,overnights,
SZ,UN_Tourism_accommodation_hotels_12_2025,2021,,1.66,overnights,
SZ,UN_Tourism_accommodation_hotels_12_2025,2022,,1.48,overnights,
ES,UN_Tourism_domestic_trips_12_2025,2016,,397134.0,thousand_trips,
ES,UN_Tourism_domestic_trips_12_2025,2017,,448305.0,thousand_trips,
ES,UN_Tourism_domestic_trips_12_2025,2018,,446479.0,thousand_trips,
ES,UN_Tourism_domestic_trips_12_2025,2019,,423572.0,thousand_trips,
ES,UN_Tourism_domestic_trips_12_2025,2020,,250469.0,thousand_trips,
ES,UN_Tourism_domestic_trips_12_2025,2021,,341053.0,thousand_trips,
ES,UN_Tourism_domestic_trips_12_2025,2022,,353920.0,thousand_trips,
ES,UN_Tourism_domestic_trips_12_2025,2023,,370764.0,thousand_trips,
ES,UN_Tourism_domestic_trips_12_2025,2024,,352441.0,thousand_trips,
FR,UN_Tourism_domestic_trips_12_2025,2016,,255498.0,thousand_trips,
FR,UN_Tourism_domestic_trips_12_2025,2017,,276537.0,thousand_trips,
FR,UN_Tourism_domestic_trips_12_2025,2018,,268152.0,thousand_trips,
FR,UN_Tourism_domestic_trips_12_2025,2019,,260522.0,thousand_trips,
FR,UN_Tourism_domestic_trips_12_2025,2020,,212071.0,thousand_trips,
FR,UN_Tourism_domestic_trips_12_2025,2021,,251666.0,thousand_trips,
FR,UN_Tourism_domestic_trips_12_2025,2022,,274644.0,thousand_trips,
FR,UN_Tourism_domestic_trips_12_2025,2023,,282992.0,thousand_trips,
FR,UN_Tourism_domestic_trips_12_2025,2024,,277344.0,thousand_trips,
IT,UN_Tourism_domestic_trips_12_2025,2020,,74654.0,thousand_trips,
IT,UN_Tourism_domestic_trips_12_2025,2021,,73024.0,thousand_trips,
IT,UN_Tourism_domestic_trips_12_2025,2022,,90260.0,thousand_trips,
IT,UN_Tourism_domestic_trips_12_2025,2023,,83138.0,thousand_trips,
IT,UN_Tourism_domestic_trips_12_2025,2024,,77359.0,thousand_trips,
PT,UN_Tourism_domestic_trips_12_2025,2020,,63059.0,thousand_trips,
PT,UN_Tourism_domestic_trips_12_2025,2021,,70853.0,thousand_trips,
PT,UN_Tourism_domestic_trips_12_2025,2022,,97163.0,thousand_trips,
PT,UN_Tourism_domestic_trips_12_2025,2023,,103891.0,thousand_trips,
PT,UN_Tourism_domestic_trips_12_2025,2024,,102259.0,thousand_trips,
CA,UN_Tourism_domestic_trips_12_2025,2016,,319315.0,thousand_trips,
CA,UN_Tourism_domestic_trips_12_2025,2017,,325808.2,thousand_trips,
CA,UN_Tourism_domestic_trips_12_2025,2018,,278060.0,thousand_trips,
CA,UN_Tourism_domestic_trips_12_2025,2019,,275418.0,thousand_trips,
CA,UN_Tourism_domestic_trips_12_2025,2020,,188372.0,thousand_trips,
CA,UN_Tourism_domestic_trips_12_2025,2021,,244142.0,thousand_trips,
CA,UN_Tourism_domestic_trips_12_2025,2022,,313708.0,thousand_trips,
