geo,indicator,date,month,value,unit,sub_indicator_short
CA,population_by_Five_year_Age_Groups_Both_Sexes,2021,,2607.509,thousands,60-64
CA,population_by_Five_year_Age_Groups_Both_Sexes,2022,,2639.9480000000003,thousands,60-64
CA,population_by_Five_year_Age_Groups_Both_Sexes,2023,,2670.2144999999996,thousands,60-64
CA,population_by_Five_year_Age_Groups_Both_Sexes,2021,,2241.9610000000002,thousands,65-69
CA,population_by_Five_year_Age_Groups_Both_Sexes,2022,,2309.0295,thousands,65-69
CA,population_by_Five_year_Age_Groups_Both_Sexes,2023,,2371.0735,thousands,65-69
CA,population_by_Five_year_Age_Groups_Both_Sexes,2021,,1843.1820000000002,thousands,70-74
CA,population_by_Five_year_Age_Groups_Both_Sexes,2022,,1880.176,thousands,70-74
CA,population_by_Five_year_Age_Groups_Both_Sexes,2023,,1920.288,thousands,70-74
CA,population_by_Five_year_Age_Groups_Both_Sexes,2021,,1293.125,thousands,75-79
CA,population_by_Five_year_Age_Groups_Both_Sexes,2022,,1378.4230000000002,thousands,75-79
CA,population_by_Five_year_Age_Groups_Both_Sexes,2023,,1463.503,thousands,75-79
CA,population_by_Five_year_Age_Groups_Both_Sexes,2021,,842.673,thousands,80-84
CA,population_by_Five_year_Age_Groups_Both_Sexes,2022,,879.633,thousands,80-84
CA,population_by_Five_year_Age_Groups_Both_Sexes,2023,,924.3505,thousands,80-84
CA,population_by_Five_year_Age_Groups_Both_Sexes,2021,,532.5525,thousands,85-89
CA,population_by_Five_year_Age_Groups_Both_Sexes,2022,,540.7955000000001,thousands,85-89
CA,population_by_Five_year_Age_Groups_Both_Sexes,2023,,552.8525,thousands,85-89
CA,population_by_Five_year_Age_Groups_Both_Sexes,2021,,264.031,thousands,90-94
CA,population_by_Five_year_Age_Groups_Both_Sexes,2022,,271.629,thousands,90-94
CA,population_by_Five_year_Age_Groups_Both_Sexes,2023,,278.3575,thousands,90-94
CA,population_by_Five_year_Age_Groups_Both_Sexes,2021,,78.2035,thousands,95-99
CA,population_by_Five_year_Age_Groups_Both_Sexes,2022,,80.967,thousands,95-99
CA,population_by_Five_year_Age_Groups_Both_Sexes,2023,,83.9415,thousands,95-99
CA,population_by_Five_year_Age_Groups_Both_Sexes,2021,,11.4505,thousands,100+
CA,population_by_Five_year_Age_Groups_Both_Sexes,2022,,12.3835,thousands,100+
CA,population_by_Five_year_Age_Groups_Both_Sexes,2023,,13.201,thousands,100+
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,142.47799999999998,thousands,0-4
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,142.458,thousands,0-4
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,142.151,thousands,0-4
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,137.722,thousands,5-9
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,137.75400000000002,thousands,5-9
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,138.032,thousands,5-9
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,133.4805,thousands,10-14
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,133.617,thousands,10-14
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,134.11599999999999,thousands,10-14
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,126.95700000000001,thousands,15-19
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,127.829,thousands,15-19
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,128.7115,thousands,15-19
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,118.54299999999999,thousands,20-24
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,119.398,thousands,20-24
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,119.65599999999999,thousands,20-24
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,107.149,thousands,25-29
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,107.1425,thousands,25-29
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,106.8675,thousands,25-29
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,97.9805,thousands,30-34
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,98.4525,thousands,30-34
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,98.7745,thousands,30-34
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,84.5575,thousands,35-39
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,86.5735,thousands,35-39
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,87.80449999999999,thousands,35-39
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,64.732,thousands,40-44
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,67.9625,thousands,40-44
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,71.1345,thousands,40-44
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,47.247,thousands,45-49
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,49.545,thousands,45-49
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,51.83,thousands,45-49
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,40.0005,thousands,50-54
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,40.187,thousands,50-54
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,39.7865,thousands,50-54
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,31.5995,thousands,55-59
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,32.336999999999996,thousands,55-59
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,33.7765,thousands,55-59
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,26.813499999999998,thousands,60-64
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,26.7205,thousands,60-64
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,26.838,thousands,60-64
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,19.826,thousands,65-69
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,20.504,thousands,65-69
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,21.221999999999998,thousands,65-69
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,13.0515,thousands,70-74
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,13.369,thousands,70-74
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,13.994,thousands,70-74
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,8.2225,thousands,75-79
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,8.5745,thousands,75-79
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,8.9605,thousands,75-79
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,4.2615,thousands,80-84
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,4.457000000000001,thousands,80-84
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,4.649500000000001,thousands,80-84
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,1.4740000000000002,thousands,85-89
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,1.5505,thousands,85-89
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,1.6920000000000002,thousands,85-89
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,0.411,thousands,90-94
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,0.40299999999999997,thousands,90-94
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,0.4225,thousands,90-94
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,0.0795,thousands,95-99
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,0.07600000000000001,thousands,95-99
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,0.0795,thousands,95-99
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2021,,0.0075,thousands,100+
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2022,,0.006,thousands,100+
SZ,population_by_Five_year_Age_Groups_Both_Sexes,2023,,0.0075,thousands,100+
